#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010     SA_00011     SA_00012     SA_00013     SA_00014     SA_00015     SA_00016     SA_00017     SA_00018     SA_00019
     407    8459.5788     334.2473     265.1593     286.1327     243.8670     221.6682     259.0180     466.0409     423.5265     341.7755     256.8731     262.8949     263.4865     301.1728     334.9611    2105.7101     419.0474    1000.5398     673.4577
     408   11656.6926     562.5459     245.4462     227.7133     279.9164     381.2542     575.6934     346.0874     238.7820     214.3887     217.3190     226.9088     256.1837     388.0729     289.8742    3825.0317     634.2316    1695.4051    1051.8381
     409   11002.5397     598.4803     502.3642     366.5971     436.6499     503.7864     657.0165     546.3418     301.0466     293.6915     283.0820     275.3012     275.7339     260.8948     348.8642    2650.7154     542.4025    1385.3542     774.2173
     410   11588.9131     402.6704     488.6092     479.4788     288.9391     253.9006     262.4896     307.5717     291.0253     276.1330     371.5372     386.6930     297.4621     437.4203     405.5305    3017.4465     941.3446    1725.1806     955.4805
     411   12560.0126     530.6226     516.5724     381.0686     276.4564     445.7689     462.4466     606.9179     570.2382     437.1409     437.8675     279.0102     256.8418     357.3882     459.7829    3245.2261     573.6729    1851.1170     871.8736
     412    9872.9772     421.6237     396.2957     437.6861     417.5423     412.6953     263.8370     253.2001     309.1340     402.6067     446.5205     422.9021     354.2550     280.4360     281.9265    2613.3912     339.2474    1099.7308     719.9468
     413   11750.2288     457.9934     490.4021     344.3785     321.6237     338.8911     277.2780     335.7594     386.6647     361.2802     386.5043     434.9570     462.3540     495.7791     395.4388    2597.6542     598.6867    2311.3909     753.1927
     414    8934.2413     581.6444     544.9001     408.3416     340.2667     232.1040     164.5720     158.3241     160.2055     165.5502     171.8014     186.5133     188.3096     182.5182     244.7516    2565.7581     447.9696    1071.9926    1118.7182
     415   10440.6234     467.3613     537.9029     481.8013     321.6281     297.0346     368.6025     407.0893     498.2481     313.8917     206.1715     185.1523     190.8011     222.1070     342.7565    2543.6000     737.4303    1270.7949    1048.2502
     416   12315.0191     426.2438     358.6914     425.3160     322.8030     307.0705     335.5960     424.3507     619.8903     440.3753     350.1306     353.1269     385.4018     493.4056     503.6741    3377.3208     805.9074    1564.6268     821.0878
     417   11220.1276    1343.7135     387.5041     254.0795     249.7979     300.4302     351.6410     357.3507     348.5699     442.5836     377.9954     327.9572     350.4420     275.2868     308.3222    2506.3047     576.3183    1612.3526     849.4778
     418   10897.5182     507.3669     369.0153     351.2958     635.8333     706.3889     444.6478     269.4714     265.1806     353.6201     234.5168     193.6211     208.0165     335.9238     482.4947    3416.7841     456.1971    1111.8522     555.2918
     419    9153.9011     308.5360     278.3613     343.4051     411.3827     452.3159     454.7887     364.1777     351.5547     239.1263     184.0638     175.7621     185.1314     219.9503     255.4746    2390.3407     413.9143    1172.8138     952.8020
     420   10982.1789     499.7144     296.6024     315.6828     399.8146     319.9392     304.5572     300.6060     289.6392     230.6776     222.4350     411.0943     689.7682     494.8036     370.1977    3309.5169     440.1456    1103.4126     983.5715
     421   12067.3493     544.0770     290.7826     230.7116     241.7974     241.9295     257.2151     279.2260     274.4750     429.0222     422.8243     533.3310     651.2809     471.6367     321.0828    3745.3734     596.7978    1449.2289    1086.5570
     422   11663.2810     732.3516     625.2602     476.6118     310.1490     279.7221     252.2864     329.5306     410.7784     299.2161     304.0300     252.7272     219.2297     234.8242     333.5175    3213.0410     468.4454    1897.9630    1023.5970
     423   11571.6723     993.7850     892.6415     529.1381     368.4339     202.8889     169.8574     176.9630     171.4824     183.1181     321.9536     394.1721     385.8345     455.4318     357.2463    3066.9007     499.4387    1658.5060     743.8805
     424   11532.6987     825.9614     553.8195     289.0563     223.2884     196.6404     203.9915     258.8201     333.1930     433.7379     396.4566     295.4884     379.8676     383.7433     441.6219    2826.8282     607.7613    1851.8807    1030.5420
     425    9522.3035     585.7743     538.0127     469.3871     276.8398     275.6124     419.4759     400.1118     232.5335     170.5566     159.0391     180.7188     160.7475     216.0721     240.8629    2773.4287     437.6040    1130.4579     855.0683
     426    9417.1596     611.9657     467.7643     364.6889     286.9189     268.6348     245.3095     226.9960     225.8403     274.9531     389.2336     453.8386     363.2608     294.5046     347.9305    2174.2985     502.6120    1176.8226     741.5870
     427   12460.1056     394.5572     263.9860     249.9120     346.5323     445.0862     361.2878     310.3829     270.3834     387.6851     462.3756     711.7218     838.5877     613.6555     436.4968    3926.6374     587.1196    1312.9191     540.7791
     428   10864.9565     736.7684     394.4864     289.1131     403.3193     509.6856     504.5152     359.9837     338.5111     292.1195     271.1383     259.9132     225.4148     236.4065     298.1471    2949.4931     660.3935    1398.9031     736.6444
     429    9397.2041     410.0754     283.2019     253.5199     322.0810     569.0729     410.5790     240.4954     177.2054     187.7989     171.2024     218.2868     218.1366     219.4702     295.9173    2873.1343     473.2696    1443.0976     630.6594
     430   10173.0433     322.4035     227.3798     219.7718     230.9118     259.7778     384.1257     395.4153     314.9839     314.7034     298.3759     379.7404     411.1170     462.6635     387.6429    3137.2505     461.1993    1265.4190     700.1616
     431    9632.9004     614.4636     479.0094     274.3513     211.9792     193.1559     192.1652     203.0836     296.4931     423.6647     381.6847     369.8986     382.9787     475.9637     494.2233    2063.7628     410.9035    1472.6047     692.5145
     432    9950.2511     454.0464     376.7816     222.9386     200.5639     275.3409     306.1928     393.6709     425.0832     318.6705     340.3511     325.4711     219.5500     197.4886     275.8219    2693.9458     595.1549    1627.5174     701.6615
     433    9834.9499     540.3818     380.6791     492.7111     366.5482     256.5585     231.9475     279.1424     222.3282     290.6839     383.0972     243.5494     223.0108     316.4644     416.7479    2681.0603     613.3004    1365.3229     531.4158
     434   12077.8530     665.3127     261.5873     246.1274     307.3817     342.4132     367.4172     343.0443     293.0193     315.5541     237.0097     259.0208     366.2067     357.4697     351.4924    3875.6747     832.2784    1730.2422     926.6011
     435   11244.6686     493.2447     518.2098     381.0107     424.0691     335.6984     236.5202     295.4066     245.3550     230.5558     247.1898     203.2811     192.1057     237.6448     307.4597    3335.4551     599.6581    1879.6843    1082.1194
     436    9969.1844     480.6245     240.4756     175.9831     169.5424     177.3721     171.5806     166.2151     176.6402     185.5487     213.5173     270.7972     453.3335     529.2092     464.6480    3424.3559     589.8152    1193.0571     886.4683
     437   10305.1380     617.0261     665.7170     373.6809     246.1341     199.5772     188.1399     219.9132     365.4471     363.7667     282.5014     261.0098     257.0357     262.7603     341.2048    2782.9957     576.8090    1353.4644     947.9547
     438    8625.0708     329.8696     243.2897     221.6620     180.0279     176.7000     203.4538     197.8681     192.4016     206.8492     206.0309     209.6423     276.5436     271.6082     312.2518    2792.9864     474.3155    1312.5857     816.9843
     439   10704.1376     521.7884     406.1097     571.1203     488.9915     263.4367     190.9393     190.2388     189.6367     217.5880     262.2867     313.5672     422.5969     507.7870     374.7402    2862.3166     713.5183    1642.3195     565.1559
     440   11811.1139     878.3118     394.3834     286.9309     248.2884     214.1652     226.7775     230.7549     206.7138     273.3467     277.0199     339.2891     283.1056     359.0443     492.7152    3523.0760     695.4484    1767.5971    1114.1458
     441   11747.0556     429.1897     335.6266     412.4077     450.0073     540.2385     433.6787     474.9207     700.5541     678.9762     360.8880     253.1293     296.8339     393.6712     425.0028    2425.3321     397.0562    1902.7387     836.8038
     442   11868.2360     483.6628     317.5640     253.9811     341.3875     415.6842     497.7315     380.2234     411.0383     510.7806     826.9000     799.9073     458.5353     320.1825     386.0070    2520.4481     580.0036    1522.1523     842.0466
     443   10573.5555     352.2642     298.4397     254.1440     240.8728     260.2233     274.6683     344.0536     431.2418     403.8991     305.8529     349.3106     360.5093     312.2730     362.5811    3491.7817     585.6302    1172.7262     773.0836
     444   12671.7036     458.4200     290.7875     231.4216     293.6930     533.0095     483.1677     406.5707     432.9903     404.0986     411.4430     474.0333     446.0695     472.5460     410.7797    3211.7164     708.4287    1720.7101    1281.8180
     445   12195.4688     527.7492     518.1345     632.1102     347.8237     260.5457     218.6296     252.3400     245.4977     432.1384     754.6600     817.7469     457.3848     415.9294     402.5459    2255.4753     611.5004    2066.4340     978.8230
     446   12140.4443     397.1578     432.5457     692.1765     841.1344     626.3094     424.7235     332.5076     349.0860     338.7358     322.7616     343.0623     280.4153     337.7152     386.1647    2879.9247     505.9956    1915.1779     734.8501
     447    6966.1367     431.1695     271.7017     235.5104     241.2029     248.0375     233.6953     200.1070     182.7960     161.5955     159.6407     154.2391     161.5221     161.2274     188.2178    2153.9596     377.3069     831.4371     572.7699
     448    9218.1550     361.1706     253.9745     216.9135     210.3769     225.8051     257.4765     374.8986     473.5017     517.9840     401.3491     309.6051     307.9464     322.3465     314.5748    2434.9423     503.2804    1179.7496     552.2594
     449   10820.2689     610.2098     439.3515     382.4994     417.7430     415.6623     388.9799     291.1144     268.0312     380.6439     511.3102     372.8342     320.6445     252.2183     327.7018    2270.0867     834.0514    1514.6257     822.5607
     450   11611.4859     413.3750     459.8370     382.7269     231.3532     198.8763     209.6107     227.6003     260.4007     339.1153     516.0941     700.4379     496.6853     362.5274     399.4503    3428.7251     491.5354    1380.6867    1112.4482
     451   11173.0567     334.9087     282.5076     349.2604     319.1942     259.8668     321.5780     388.6617     450.0412     373.0760     288.9584     359.2774     537.3584     513.4338     539.9540    3237.4078     594.7602    1272.9494     749.8626
     452   10911.4230     382.6731     281.1359     428.1352     382.3695     403.3100     457.5779     443.4199     445.3479     359.9965     457.0095     495.7571     308.6566     239.0278     316.5572    2379.9563     599.0085    1625.7100     905.7740
     453    9369.8367     322.7849     203.1454     178.6000     171.7722     204.8847     234.7687     216.3643     223.7492     214.8241     209.9844     208.3891     229.1493     322.1604     407.4016    3314.4265     451.8153    1420.9768     834.6399
     454   10922.7406     313.5187     209.0344     205.1937     256.8109     298.4940     242.5717     246.7582     265.5379     228.7249     327.7726     366.3348     556.1009     523.3217     396.8000    3377.7988     572.8328    1504.3999    1030.7346
     455    8593.0142     568.0392     387.0212     273.5249     254.8994     236.5229     189.9948     173.8226     168.4270     186.1102     202.5196     321.7126     306.2030     213.6739     261.3128    2188.7016     413.4114    1479.5939     767.5232
     456   10688.9976     699.2133     489.0216     424.9912     460.0432     314.9182     205.1534     215.5866     212.8005     290.6930     204.0845     180.4266     168.4754     169.8618     257.0692    3605.8896     645.2141    1460.1440     685.4115
     457   11567.4164     737.6379     362.8359     288.7073     279.0249     239.4716     209.6847     240.8017     317.2993     307.7679     364.9683     391.5744     420.0529     334.0631     355.2142    3957.1602     650.0777    1433.2387     677.8357
     458    9132.7983     312.8979     279.6980     300.0972     276.3242     199.0848     161.1929     153.8321     160.9912     177.8726     199.3439     204.3152     221.4406     282.5491     293.7085    2836.1680     580.3091    1664.3873     828.5857
     459   10831.2665     371.0130     406.7021     376.9945     304.2956     320.8643     244.3868     194.9711     193.8400     208.0050     251.5621     237.5394     216.6324     222.2600     346.3428    3694.7587     554.3396    1578.2759    1108.4833
     460   10801.0696     427.0380     375.4586     314.1212     297.7985     395.5433     330.7495     325.1904     379.0058     356.0206     212.0232     212.6258     239.7004     352.0698     314.7183    2962.5633     611.4157    1754.6921     940.3351
     461   12313.7204    1431.0039     690.5194     414.8293     300.2019     344.4774     381.8727     397.9136     375.3099     244.7069     204.6199     190.2280     261.3051     381.5821     566.0917    3140.3563     778.7790    1383.8388     826.0847
     462   10832.8494     746.7171     547.6245     558.5938     541.6457     357.6441     321.2412     288.8744     261.0347     246.8960     230.8034     232.0540     218.3247     309.2990     451.4263    3299.3745     438.6124    1300.2505     482.4331
     463    9449.2571     444.1302     408.2318     414.2545     397.9853     411.0304     319.6335     338.6778     297.3414     219.4421     202.0188     280.6091     351.9367     299.4555     304.6670    2304.3944     472.2063    1241.4676     741.7748
     464    8916.8987     426.7401     397.1790     489.6262     302.5116     217.0700     197.7708     209.6245     250.6586     288.2762     393.2042     302.8847     200.3157     206.6406     275.9810    2445.7173     511.1210    1317.6028     483.9745
     465   10450.8971     386.8869     289.3772     348.2287     274.0343     258.8984     223.0604     214.8515     371.5098     627.6668     654.2399     421.4410     310.0145     335.4496     355.7078    2817.3283     494.1402    1244.6325     823.4294
     466   10240.9814     350.8531     336.1630     483.4904     435.8811     444.4037     523.5020     553.0552     547.5627     336.6506     205.5912     184.3224     186.6185     225.8207     281.4375    2033.1561     541.0929    1715.8156     855.5649
     467   10949.8348     397.1017     312.2604     293.5582     360.7510     493.0054     353.6532     460.9907     390.4684     307.2306     464.9090     502.2231     554.2647     437.1649     332.1356    3240.5874     379.9391    1061.7907     607.8005
     468   12800.1540     598.2377     560.5424     636.6363     438.3883     473.5241     418.8824     431.6079     439.6420     465.0160     315.4854     234.3687     234.1562     230.4090     330.0184    3599.7068     656.7510    1885.9630     850.8184
     469   12582.0112     450.9616     341.0932     330.7984     382.5104     524.8331     441.7989     494.6025     441.4894     428.6633     412.3285     363.7907     354.7920     448.6736     686.3794    3111.9262     583.7429    1501.2194    1282.4077
     470    9919.1695     569.4995     459.3999     393.9185     335.8787     278.8932     204.2993     172.7751     165.4785     173.1537     218.3401     333.8003     376.9855     458.9129     484.4335    2653.9808     451.3212    1263.3642     924.7347
     471   12627.1465     741.6286     809.0461     556.7745     482.4287     405.1653     334.3501     367.4560     299.1117     260.0216     247.2611     350.7712     471.7630     448.1721     365.1018    3555.4237     466.0725    1667.1988     799.3997
     472   13223.7350     592.1034     546.6489     564.8366     309.4408     321.1538     308.9119     382.3936     647.0729     684.9421     385.6078     356.6930     374.0618     437.9823     418.3146    3371.8899     735.0123    1874.3309     912.3385
     473   12032.9009     470.6030     290.4807     319.3559     500.4539     473.0190     393.0501     396.6372     326.1035     250.6570     333.3187     364.9924     353.3755     291.1206     376.1072    3568.0600     837.2332    1675.8718     812.4612
     474    8879.1129     403.7786     281.8739     239.6883     250.8457     340.2790     496.5199     480.9808     435.0999     294.2600     203.2941     194.8937     208.0952     274.0138     356.7394    2029.5281     349.6772    1438.0630     601.4823
     475   10633.8493     345.5799     368.2794     371.4889     516.4235     666.5502     693.9231     478.6859     248.9139     241.5173     269.8768     334.4085     300.0074     321.7417     405.7636    2381.1121     520.7095    1365.2351     803.6325
     476    9293.7227     385.3770     291.1871     387.1389     369.4372     244.8095     180.6528     165.7507     172.9642     169.8865     206.9006     326.6107     529.9376     632.0036     382.8117    2470.4554     469.8203    1221.1106     686.8685
     477   10709.1567     304.3794     204.4715     193.9862     246.5832     337.6525     312.6455     350.8729     496.7478     679.0359     733.8355     440.3640     252.6413     263.2114     450.0157    2588.4443     519.5463    1481.7068     853.0165
     478   12825.0647     814.1404     625.9372     676.4436     676.2414     650.4466     434.4471     300.2206     272.9474     342.7591     375.3450     403.7927     355.7224     259.1411     381.7137    3238.5855     857.0728    1655.1495     504.9588
     479    9713.7915     352.1831     259.6069     359.6536     306.2798     254.7012     235.3460     197.2053     188.9726     202.2590     275.2730     315.7618     238.0698     276.6002     497.9539    3355.4290     621.9299     966.9820     809.5842
     480   10660.2410     617.0237     500.1013     355.8369     251.2104     249.1291     229.0662     210.3317     226.2947     327.8930     338.7814     366.8074     356.3156     313.4707     377.9195    3364.3020     460.5372    1286.5562     828.6640
     481   10374.4690     390.5838     385.5882     356.5083     243.8129     241.1347     255.0883     382.9293     517.0498     473.6722     524.6575     320.9712     221.2531     211.7891     265.4128    2212.6913     522.7515    1842.9593    1005.6156
     482   11630.2820     912.1137     403.3121     259.2999     234.0160     239.9140     199.1342     198.8734     197.0240     191.8177     227.6110     298.8189     313.7236     589.9972     458.9844    3650.8122     590.8394    1648.8677    1015.1228
     483   11943.4725     515.8476     409.1479     384.1804     311.3249     376.6358     428.5659     437.1157     435.2437     425.0894     430.2683     353.9749     269.6927     319.3929     415.8804    2619.7801     732.6508    2244.0308     834.6505
     484   12764.3133     478.6726     416.4153     426.1254     453.3740     537.2461     494.3937     521.5281     330.2823     353.3147     303.9508     289.0585     393.1346     312.4472     372.9054    3975.8932     510.2215    1886.3312     709.0186
     485   11261.5448     403.0039     371.9007     239.2455     190.8672     190.5440     223.6533     393.0167     332.3494     380.5236     389.6309     411.5819     582.8919     600.5863     385.3029    3608.8895     605.6333    1266.7733     685.1504
     486   12485.9369     483.8318     643.2118     453.0527     384.1819     283.2415     295.8206     318.8005     330.7261     356.7382     345.4787     350.6686     381.7340     437.5099     658.6193    2969.1370     681.9082    2190.7000     920.5760
     487   11390.5080     649.1367     535.8589     336.1802     255.5579     336.4161     559.8884     700.6509     666.2956     396.8484     320.9093     274.7077     276.4469     298.3440     288.7310    2326.7683     780.9482    1420.7601     966.0594
     488   10457.8023     310.0254     202.5461     199.4650     249.0894     227.0982     313.2923     571.7860     604.1244     391.1795     370.5802     378.5402     423.2858     334.9546     354.2086    3109.4689     497.6029    1263.4066     657.1481
     489    9848.8855     330.3629     257.0636     333.3227     505.9822     446.3798     337.9338     288.5059     268.4885     303.7236     450.7841     513.3957     293.3251     334.6288     337.8243    2182.9423     536.0838    1277.0222     851.1162
     490    9022.3989     313.6862     200.3594     181.3027     315.8914     386.6673     378.0643     314.8833     242.6751     235.7758     273.7623     270.3614     266.6518     296.9630     425.9294    2307.2788     464.7788    1446.4177     700.9500
     491   13486.0377     880.8253     933.4233     683.5443     631.1025     412.7940     426.2950     487.4578     393.4865     257.9177     221.7359     238.6461     300.8632     455.2045     430.5195    3604.5796     582.0692    1766.6466     778.9269
     492    7817.0569     461.4654     275.3108     257.6183     284.8579     298.8023     280.7009     277.7872     307.3125     230.4938     167.1686     156.1902     158.3654     172.4739     222.7604    1965.9081     314.6044    1218.0610     767.1757
     493    8469.7319     683.1653     430.8298     298.9961     279.6946     223.9278     201.3226     218.2048     206.5062     213.2144     218.9890     200.8271     202.8942     191.9461     236.8861    2262.3294     495.4557    1394.2866     510.2562
     494    9366.1055     383.3399     272.9746     208.0366     180.9362     176.5573     175.9118     166.6667     181.1642     202.2270     254.8743     275.3723     288.6135     355.0515     352.5560    2938.9317     615.7613    1547.8177     789.3129
     495   10768.4166     639.2934     490.9438     369.4273     311.3324     263.2165     245.6415     257.9580     303.9092     274.1082     247.3344     324.8504     385.9107     372.7357     375.5393    3024.2448     396.6984    1678.2667     807.0061
     496    9824.6099     552.0287     306.8293     226.9337     211.5321     187.7772     176.5564     183.4634     308.7730     489.0713     376.7826     223.2153     199.9394     299.1086     443.3102    3234.0465     557.1838    1368.8226     479.2359
     497   11392.8091     509.7915     329.7119     340.0505     314.8200     359.4268     434.2333     272.1244     351.8087     340.1756     214.3888     197.4625     193.8429     221.0216     434.3242    3638.7582     614.6162    1451.7364    1174.5159
     498   11237.7023     717.7320     400.1972     279.6563     249.1677     343.3825     606.7199     703.8041     609.3751     306.8834     203.1799     210.3336     250.3064     290.6702     330.3058    2725.5496     683.5120    1562.8064     764.1201
     499    9539.9576     530.4839     237.6566     212.8588     240.2957     342.1571     426.2421     345.6478     303.0327     369.1164     259.0856     220.8690     293.8732     364.5077     373.7073    2770.8560     546.3052     986.1632     717.0993
     500   10500.8523     341.7427     263.4657     284.0772     375.3652     411.7869     382.6358     397.1562     289.8515     363.4295     220.4175     187.3228     205.7892     241.3179     288.9427    2937.6715     627.6334    1666.2282    1016.0185
