#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010     SA_00011     SA_00012     SA_00013     SA_00014     SA_00015     SA_00016     SA_00017     SA_00018     SA_00019
     406   12087.3796     318.4307     203.2518     170.0265     188.8258     183.5170     259.2088     428.4103     453.9594     342.0695     305.1426     479.9628     559.1680     434.7186     365.5343    2027.3660     416.4424    4002.2392     949.1058
     407   10601.4234     558.2335     660.6343     417.7378     288.5706     349.0585     467.9259     398.0280     327.0229     298.4071     282.7822     237.4182     235.0773     274.0285     340.1317    1414.0037     447.6341    2905.8498     698.8793
     408   11370.7081     658.9673     414.4106     303.3899     340.2790     339.6192     309.5679     331.2582     328.1271     388.5398     274.9379     238.8208     274.7161     313.5346     382.9027    1792.0553     638.8451    3463.1720     577.5648
     409   11238.0196     510.1075     446.2625     295.3284     240.9534     268.2659     238.2017     219.9502     348.9432     545.5296     510.7599     260.2119     193.2137     193.9577     233.3642    1731.8305     473.3309    3521.1362    1006.6723
     410    9757.0590     525.0455     484.4634     341.7624     264.8898     345.3744     364.9777     279.7613     208.1716     198.3537     211.6059     216.9575     251.2580     382.9427     341.0890     888.7212     352.4928    3151.7175     947.4745
     411   11284.3488     557.7263     584.5081     414.3476     284.2632     225.1459     226.1810     304.3653     491.8754     555.3935     389.1084     380.4731     390.6003     278.2599     306.6746    1319.0714     504.3403    3301.9716     770.0428
     412    9682.5776     679.9679     414.4720     245.0626     217.2900     235.7930     279.6968     312.5196     343.1395     248.8809     212.4335     223.6798     314.7567     314.0622     342.3278     902.0510     329.6971    3237.0184     829.7288
     413   13704.8144     749.5021     981.3197     659.1654     418.1221     336.3276     469.2932     421.2252     369.0265     507.0703     348.3500     365.3958     439.8003     397.0128     399.6922    1680.4197     805.3700    3054.6098    1303.1118
     414   11445.9239     376.3278     328.0559     333.9186     239.4749     403.4362     435.6954     456.0433     414.1024     386.6096     318.4347     407.6970     409.7092     561.3769     512.4873    1574.7462     785.3640    2721.5090     780.9355
     415   11518.5850     498.4513     495.6529     321.6412     384.9743     701.9988     804.2646     442.0893     378.9768     394.5564     330.5681     269.8391     270.9417     230.8401     343.8422    1502.1941     774.1640    2545.0496     828.5405
     416   12433.5966     825.0790     439.1901     350.1574     322.7265     244.2788     215.9093     251.8142     279.4902     339.7619     272.5015     251.7477     241.1885     311.3406     349.2106    1893.3209     702.9001    4271.1096     871.8698
     417   12384.0190     495.9328     465.3260     343.1905     226.2975     212.4536     363.6138     513.6494     817.3013     594.6089     347.3871     414.8888     306.4552     262.5543     309.3385    1241.2691     487.6750    4025.0117     957.0655
     418   11039.1830     774.1622     746.6912     716.6890     425.3330     451.6849     348.2327     229.5582     224.9260     264.5820     280.3428     277.3845     223.2565     274.2892     348.1645    1662.2830     502.8800    2388.2804     900.4427
     419   10751.3422     421.3878     361.1087     360.3770     476.7555     558.1548     360.6867     208.7905     188.2530     186.9757     196.7401     266.8448     325.9653     383.9908     304.5510    1905.8421     485.7558    2980.0188     779.1437
     420   11845.2389     913.2244     714.3835     512.5439     327.0629     371.3788     288.6074     251.9465     243.7877     207.7695     203.7799     247.4163     304.4797     343.1947     486.9246    1332.2322     692.9740    3221.6830    1181.8498
     421   10710.3878     698.9411     315.1416     204.6193     239.4398     221.1832     265.9076     418.1641     434.2473     368.1342     337.6083     277.6505     378.9920     715.9308     501.3345    1158.8623     419.5850    2845.3062     909.3400
     422   11987.3283     878.9517     475.8517     369.4800     522.3613     572.9278     671.6854     538.8208     243.2347     185.6284     174.7791     172.5000     213.5153     271.1149     300.4269    1632.6050     518.5002    3253.3450     991.5999
     423   11639.2254     421.3674     375.5678     517.9103     616.2988     511.5417     460.4359     342.6538     314.3734     279.8272     219.4526     337.1172     339.2635     292.9383     328.5806    1230.4605     423.5105    3771.1373     856.7885
     424   10171.1855     597.0478     420.5038     247.5596     219.1359     230.9396     205.0927     181.1429     195.9112     187.3253     208.1522     416.8662     456.6617     352.3755     293.2056    1199.3441     470.2022    3417.3218     872.3971
     425   10108.8382     311.3686     273.8386     373.9054     483.7670     435.5334     231.0055     198.2054     227.3792     309.5733     614.5057     563.1976     285.3448     231.5615     258.6983    1163.8440     654.2979    2692.4064     800.4055
     426    8905.3552     482.0574     317.5260     279.0002     219.6269     197.8209     196.0629     246.9588     280.8760     256.3881     244.7077     268.6458     403.0976     331.8696     360.6567    1378.2278     516.8205    2086.7702     838.2422
     427    7860.3249     756.5571     332.6139     216.6292     185.4974     179.9571     162.7743     164.9927     161.6681     160.6469     165.4103     162.1556     167.6627     182.7170     276.3106     990.6689     458.6810    2273.0227     862.3596
     428    9314.8887     616.5121     336.6126     291.9311     255.7667     261.0922     275.9460     229.4962     280.2690     418.7030     337.3807     252.7155     227.3721     267.1410     360.3355    1269.4653     394.1001    2466.6486     773.4010
     429   11500.8796     333.7635     291.5449     326.0596     425.2695     325.7456     411.8254     304.0682     308.6482     247.6775     323.6800     377.5708     479.4235     325.6283     284.2129    1580.7651     599.1748    3645.5207     910.3011
     430    8335.6500     355.3369     233.8040     209.1282     197.9658     172.7562     159.8862     158.4254     181.8261     210.6710     264.4195     345.5325     343.4629     449.1927     462.5498    1195.2272     472.6704    2264.1617     658.6335
     431    9586.0433     324.3565     223.7318     246.5587     257.1027     212.0120     207.4540     243.0865     251.3672     324.3274     392.9138     497.8170     362.3560     326.3817     292.9340    1374.1331     485.9658    2807.8266     755.7183
     432   10803.3954     363.3627     371.0010     404.9318     356.4111     238.9671     229.5817     258.9755     360.3503     323.0389     299.6118     320.9311     359.4491     248.3937     423.8186    1397.0596     737.5828    3190.8545     919.0740
     433   12050.0141     576.2906     447.5451     436.2712     402.9274     450.9766     521.6879     363.5931     351.2810     355.8997     386.7826     269.7167     361.8097     407.6041     382.8522    1116.3187     652.6900    3784.0350     781.7326
     434   11847.3500     562.1990     637.2567     551.3953     517.9115     430.6889     404.9366     425.0706     363.3259     275.1189     234.9978     239.4626     243.5950     261.5373     340.6617    1703.1462     527.1824    3231.7060     897.1577
     435   12295.7395     513.8743     607.4266     549.7419     394.4763     295.3641     314.8843     337.5800     308.6835     403.2289     384.2093     320.8885     253.7513     256.1665     323.1279    1429.2401     532.8589    4051.4123    1018.8247
     436   12783.1047     511.0546     618.0731     580.9956     365.9826     396.3038     332.8421     327.3848     354.2291     281.6900     299.8792     293.4431     322.9738     436.2943     534.9090    1540.1175     717.4137    4058.6502     810.8682
     437    9800.7963     397.4202     402.1186     338.9540     442.9647     569.6266     430.9072     344.7884     307.4749     229.3092     217.4466     196.6338     214.7564     288.0682     420.2791    1637.7950     529.8113    2204.2157     628.2265
     438    8796.0330     524.2032     290.8853     219.0259     178.7123     163.5984     167.8337     162.9408     163.5640     176.4276     271.0378     234.4295     226.0167     276.3721     344.4185    1003.9112     399.7875    3140.7179     852.1508
     439    9484.8736     332.1021     305.2676     383.1426     282.6442     239.1050     227.5974     241.8510     232.8583     237.7759     224.0598     274.0950     354.3274     331.8340     344.1067    1046.2983     514.7327    3101.0340     812.0416
     440   12244.4208     333.6803     239.3004     306.9312     331.2608     363.5688     416.0923     550.4115     462.7753     311.8167     335.3911     394.4349     449.5477     341.7995     351.5502    1612.6073     593.4863    4153.8676     695.8987
     441   11079.6408     434.3068     585.3738     425.6340     301.4837     293.9619     331.0999     381.7568     559.2508     413.7053     297.5233     236.7753     216.2194     227.9568     322.1218    1399.5045     487.2438    3282.9407     882.7822
     442   11281.2088     648.7307     644.4087     407.9351     312.4347     303.9054     288.7092     371.4961     363.0229     331.4302     313.6651     294.4366     284.5467     255.1195     268.3112    1452.2060     529.4895    3497.0411     714.3201
     443   10856.4576     421.4308     474.7153     363.0793     243.2229     221.2633     247.2947     331.0262     345.7592     393.6884     348.3576     256.6381     233.2616     284.0028     283.7653    1046.9737     722.4463    3467.2583    1172.2737
     444   11636.0128     486.6569     556.7716     522.8564     630.1283     695.0852     427.6652     334.5094     285.5721     290.0002     298.8399     288.9866     227.5406     214.6386     244.7399    1154.3392     387.2808    3465.0060    1125.3960
     445   11818.8776     710.3110     374.8690     246.8534     249.7215     303.1786     363.4838     395.0531     346.7340     450.3820     498.4162     342.3400     326.6854     325.4653     328.3359    1412.6922     627.6719    3490.0197    1026.6645
     446   10766.2139     559.5003     490.0096     454.3724     604.4691     658.0383     466.8331     353.3713     282.9059     275.5253     212.0147     175.9357     179.0119     226.1846     327.3844    1109.3617     537.4171    2950.9909     902.8876
     447   12532.0784     638.7356     258.3869     282.3674     509.3897     749.6153     864.4747     456.9047     368.0891     243.6231     179.6140     184.0685     191.8238     211.4827     281.0658    1463.9579     560.6522    3992.6493    1095.1777
     448   13255.8604     722.0408     352.2492     256.4041     250.6644     390.2883     431.4533     736.6308     950.5630     541.2748     302.1091     312.4151     392.4741     390.9212     394.4086    1433.1797     540.9913    3722.2088    1135.5838
     449   11147.9919     368.2846     283.8325     401.8301     432.7610     279.4289     376.6305     345.8658     405.6936     504.2847     496.5517     324.9638     235.3908     319.5283     438.2281    1619.1837     833.8468    2496.3237     985.3632
     450   12586.4898     783.6121     475.5452     347.8418     313.9465     445.9855     559.1140     480.6285     354.1362     241.3288     261.7769     331.7950     562.7824     628.5533     405.9554    1598.4183     604.0646    3397.3915     793.6139
     451   10360.7517     404.1963     451.2886     693.4932     594.5099     441.2026     384.3465     310.1329     471.5587     397.0803     234.2705     191.7553     179.8081     224.0834     281.6260    1160.4403     580.6854    2783.1923     577.0814
     452   10830.2715     741.2897     502.8207     347.3341     301.6762     276.0580     242.1313     185.1841     181.2688     177.6563     193.6773     203.1781     284.0637     356.7351     326.3636    1648.8056     704.2930    3451.8750     705.8607
     453   15397.0770     727.1564     396.7072     441.1875     608.2002     545.1719     478.2737     625.0237     584.9430     390.7578     570.3748     567.3365     521.6273     552.3815     672.5667    1139.3915     657.5067    4465.2181    1453.2527
     454   10364.2958     852.4312     597.4535     484.3483     297.1709     278.8078     258.3770     203.7513     207.5236     207.3263     200.4319     208.2476     187.5106     302.2142     476.0720    1223.4851     444.3506    2902.0214    1032.7726
     455   11090.6273     654.4405     458.0398     342.7464     311.7042     337.5797     470.5474     390.0311     258.7818     198.8209     178.4608     184.8768     201.3405     226.6045     307.7449    1796.4045     573.4626    2985.1774    1213.8635
     456    9445.5571     338.8168     267.1407     254.5696     285.0487     428.3405     537.2491     459.9883     355.8325     314.8989     317.4926     374.0877     422.2892     358.0550     423.9935    1314.5413     373.6158    2051.0873     568.5096
     457    9881.4013     639.5884     306.0935     266.5529     277.3219     307.7032     336.3449     269.2621     215.5118     189.0842     178.2640     175.0462     197.6276     299.6254     478.8343    1489.6445     488.1583    3117.2306     649.5073
     458   12312.0065     529.1630     463.8137     437.3033     438.3951     336.4790     287.8512     253.7577     341.9371     393.0535     389.3576     398.5302     733.5283     782.2484     463.6245    1036.1526     519.6609    3555.3626     951.7877
     459    8245.6258     308.7510     198.5137     169.1469     171.6531     248.1043     242.0119     268.7969     296.2119     237.1674     206.7036     238.9781     263.0657     225.8431     237.1320    1038.7471     499.8323    2696.3812     698.5854
     460    9240.6499     416.1298     346.2792     306.0304     254.9307     223.4660     312.4069     284.9373     248.4104     296.3968     283.4154     264.0571     212.3526     221.8200     258.2092    1067.9793     454.4510    3135.5015     653.8765
     461   11364.5810     648.0425     363.9122     323.6448     415.8595     320.7208     279.3381     266.1898     375.2641     320.7397     432.6034     452.9525     348.5186     388.1725     508.6888    1061.8027     472.1488    3417.5117     968.4706
     462   11648.6198     534.3323     332.0456     363.7046     338.4183     347.3246     408.0841     529.8446     331.9360     281.6776     266.3183     359.7568     368.5384     441.6346     399.0895    1370.6418     472.0503    3482.4580    1020.7644
     463   11534.1681     440.4849     336.2994     323.2044     306.7080     331.2443     304.8911     324.7984     367.8322     304.0628     385.0421     322.7830     330.7836     460.9643     592.0339    1780.2411     672.9959    2963.5656     986.2331
     464    9473.1740     319.1589     281.1778     502.9499     373.4036     369.8738     318.2062     258.4509     206.7053     227.2904     327.7722     412.3480     368.1089     240.8185     304.8380    1618.8076     615.0635    1998.5007     729.6995
     465    9248.3721     343.0909     345.6606     496.9555     482.9713     329.7215     188.4954     182.1648     184.6802     211.2847     242.5800     284.9588     296.4906     332.7643     412.3260    1442.9617     511.3494    2448.9889     510.9276
     466    9581.1878     560.9334     356.2814     303.2749     219.2990     211.0517     255.1601     288.2166     289.4244     478.9149     324.1290     197.9799     212.0159     274.9892     407.6654    1740.7142     527.6803    2419.8235     513.6338
     467    9499.7259     455.3072     474.0537     458.1131     382.5946     249.9283     262.6285     310.6655     307.6018     241.4487     264.3930     282.6793     247.9290     236.6013     323.7218    1356.7514     492.4770    2432.8491     719.9827
     468   13104.0745     651.7158     497.3842     550.4999     339.6120     309.1112     273.1094     386.4955     463.2787     525.4307     532.6809     572.2402     528.4453     586.4206     424.0682    1370.8372     765.5001    2975.3841    1351.8606
     469   11921.0415     651.1870     453.6418     460.3320     361.2534     527.1432     515.9787     342.3992     241.0349     235.1358     242.4173     257.7095     227.8261     278.1223     507.6477    1462.4168     497.2648    3956.7633     702.7677
     470   11440.0706     572.5802     566.5750     505.1950     677.5412     499.3401     409.6715     248.9607     190.9446     194.0450     191.5879     196.0750     247.6815     294.1642     382.1942    1157.8447     362.0104    3575.6367    1168.0228
     471   10493.8619     341.3720     253.7512     295.3863     363.5691     366.5076     274.7950     258.2575     239.6352     250.0010     328.2016     409.7186     315.6907     316.8745     440.6631    1238.9657     681.3126    3122.0402     997.1204
     472   11054.2103     329.4008     241.8931     203.1974     211.0142     333.4929     315.6639     386.8443     413.7295     400.7491     517.0737     562.0707     272.5266     248.3270     302.8157    1728.7240     890.8466    2700.4260     995.4147
     473   12533.9100     596.3250     355.2604     337.9163     252.8259     256.3675     320.3667     385.5210     405.6568     293.4891     289.0467     289.2074     364.5048     497.2610     635.6822    1891.6636     842.8834    3520.4796     999.4526
     474   11183.9038     790.7101     353.7521     240.5805     244.5777     257.3566     322.5506     355.1442     310.3116     235.0570     262.5512     331.1761     283.6944     304.0970     490.8333    1907.2120     563.9784    2950.6527     979.6685
     475   10030.6354     581.1401     505.2201     379.2355     395.5436     417.1366     311.6885     328.9778     291.2470     236.3866     214.9873     186.2303     205.4890     363.9536     354.4187    1032.4092     653.2631    2847.3905     725.9178
     476   10434.0681     508.7582     405.1046     235.4783     191.6650     189.4669     188.0194     180.6969     191.1079     250.7102     424.1857     579.4505     590.7028     423.8533     386.1843    1454.2482     674.5558    2785.1415     774.7386
     477    8989.9792     502.7869     443.8640     261.9660     211.9853     216.2774     212.3626     214.8778     300.4445     303.4039     240.9643     206.3688     220.6034     367.3808     447.0162    1023.0340     521.0815    2433.4205     862.1413
     478   12405.4081     401.8265     466.6377     552.0823     667.4192     420.5293     330.6861     386.6858     742.5220     785.7971     497.5286     367.1351     294.6431     303.4418     312.3685    1390.9557     625.9614    3042.3932     816.7948
     479   10042.2549     587.2716     329.9134     271.1365     267.5105     253.4845     225.5493     296.2272     302.2257     231.4190     250.6227     478.0442     389.9501     306.6592     330.4396    1156.2521     435.8491    3021.5828     908.1176
     480   10659.1149     510.7565     428.3450     344.6614     323.6405     356.7454     289.6617     242.1459     371.8556     454.1365     290.0236     243.1261     285.2481     321.5360     411.1954    1354.1803     539.2681    2917.0879     975.5009
     481    8868.4876     339.0075     334.3111     261.6325     180.9915     163.0912     170.4197     185.4221     192.1119     194.6163     192.8233     182.4472     190.4072     202.7801     326.7088    1144.9686     381.2244    3445.2437     780.2806
     482    9835.5806     658.5906     651.6926     421.7684     274.9523     280.2694     331.3189     240.7364     227.6899     199.7050     204.0492     219.1033     245.9364     300.4190     294.1753    1080.7725     468.6986    2845.6461     890.0567
     483   13360.5609     894.8160     491.7151     368.9343     320.0155     272.3192     229.1702     191.4679     227.4108     407.1123     524.7909     636.0001     365.8390     277.0969     287.8327    1947.6851     817.1407    4255.2106     846.0035
     484   11545.2469     786.0368     521.4013     412.4550     286.2887     217.7609     266.2044     321.4809     303.5571     258.8111     291.5076     381.4746     509.2015     334.5588     257.8555    1225.0272     502.8371    3679.1121     989.6764
     485   12047.9034     647.0727     506.6945     277.1962     210.9494     202.0897     278.2517     482.3661     563.0053     478.5548     356.9738     379.8660     361.4309     287.1331     395.1943    1287.9939     551.2023    3784.4760     997.4527
     486   12078.0269     721.9831     314.5752     219.9580     199.7675     208.7351     227.5221     256.7466     355.5355     345.2976     385.0750     540.6847     522.1899     366.4733     316.0065    2324.5606     545.1170    3552.9147     674.8845
     487   11062.6297     368.4912     314.7046     273.7313     302.0308     346.1589     234.5423     253.9497     588.3119     855.6846     558.4707     265.2170     234.0272     342.4788     443.3652    1433.1124     609.2681    2742.0022     897.0829
     488   11544.1824     517.9479     301.7158     251.9391     354.9973     397.4062     401.4365     300.9873     223.6385     221.1725     323.9072     466.9987     414.1743     327.4059     316.2662    1731.2200     833.4566    3477.7558     681.7565
     489   10389.9524     495.5498     281.5674     241.7218     285.8870     354.8945     321.6081     283.8172     225.5708     206.8587     175.9633     178.8160     182.2685     270.0099     346.8252    1990.9817     626.1573    3075.3109     846.1443
     490   10163.3432     533.4875     493.5377     331.1361     224.9854     224.8449     254.7683     277.0808     265.6429     281.1234     214.6473     255.3931     338.7365     299.2495     310.6089    1158.5527     660.1219    2991.5283    1047.8980
     491   10451.4862     737.3370     526.4824     408.0091     334.7324     383.4013     395.6474     300.1058     234.1188     211.7746     228.2907     333.7954     270.3457     284.7394     300.3350    1105.0195     492.7856    3088.9036     815.6624
     492   10388.3072     699.3658     482.1632     270.7908     207.7344     192.1777     185.4261     185.3222     187.4438     209.5852     324.0552     511.8480     573.5600     346.1886     328.5303    1699.8486     783.1137    2370.7442     830.4092
     493   11209.9742     367.9998     410.3887     699.3566     627.5221     375.8955     343.9828     292.6665     315.7336     277.5326     238.2366     215.9848     230.4087     269.3651     373.2350    1345.7626     533.3556    3536.6115     755.9361
     494   10886.6848     409.9100     328.0814     355.8070     330.0496     279.8966     259.7099     318.3324     232.2183     223.6666     211.5887     280.6885     331.3243     398.9155     309.8801    1536.0121     467.7987    3814.0111     798.7941
     495   11398.3817     413.7709     584.1121     578.2769     325.9702     241.1648     242.4113     283.4671     383.3601     320.4444     506.8959     508.2327     302.5776     289.9391     309.0684    1338.4106     575.2935    3380.1623     814.8238
     496    9922.1612     385.5116     413.1433     574.3329     409.4214     356.9799     328.5063     299.3541     254.5380     256.6042     249.3555     265.0464     320.4724     359.5755     352.5238    1055.2340     602.2661    2811.2200     628.0760
     497   10412.9026     652.2622     458.2418     343.1483     289.5862     275.8047     281.5065     228.2430     201.8320     209.6393     279.3205     423.9304     383.4050     405.5557     574.0409    1219.0819     397.6803    3003.4052     786.2187
     498   11720.0240     586.9743     479.8001     545.9400     378.0052     342.9834     367.2423     313.6764     351.8588     463.4369     384.1764     284.4229     321.2888     281.2554     284.1607    1516.2114     581.9701    3265.3332     971.2875
     499   11924.3410     414.1285     330.6190     260.1586     294.6373     413.0905     420.8101     390.1815     265.7369     258.3586     263.0859     470.6239     580.6253     370.6267     485.1175    1293.6911     596.0919    3913.7394     903.0183
     500   11433.9779     588.8948     343.7561     432.2369     411.9465     408.0500     584.7965     444.8195     274.6079     284.4688     289.8111     304.5355     280.0612     392.1569     566.6245    1526.7536     431.8500    3027.5785     841.0297
