#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008
     299    7260.4971     441.3633     421.8458    1465.2467     402.1036     360.4070    3329.9328     839.5979
     300    6514.6565     352.6793     532.1647    1190.1635     459.8032     347.6323    3030.2209     601.9924
     301    7558.2331     494.3408     473.0446    1502.9406     375.0700     272.0986    3626.5261     814.2126
     302    6062.2854     356.8570     311.6395    1149.4591     305.5339     282.0274    2874.2880     782.4806
     303    8080.8701     517.5802     354.7312    1531.3934     519.9094     456.9035    3915.2784     785.0740
     304    6070.1405     432.6003     481.0479    1278.1909     394.0895     328.7692    2600.7031     554.7395
     305    5615.0214     747.1164     510.3622    1051.6837     368.6972     417.6035    1868.2267     651.3317
     306    6977.0267     333.2024     407.9657    1170.0902     503.9621     449.3186    3202.2006     910.2872
     307    6505.5305     342.6830     288.1956    1064.6739     493.9044     421.5490    3056.8045     837.7202
     308    6781.2450     673.2942     411.7241    1697.2021     428.0734     434.1709    2293.6137     843.1666
     309    6496.6724     334.3868     252.4662    1264.5855     392.7181     446.6204    2928.2219     877.6735
     310    7939.0896     590.5513     636.3394    1820.5688     478.2991     356.1541    3204.8132     852.3637
     311    6806.2095     644.0180     468.5662    1732.2893     560.0115     485.3020    2051.7341     864.2883
     312    7180.0580     486.1186     505.8920    1507.8868     492.8175     424.4446    3046.3119     716.5867
     313    6831.4412     663.3246     613.4283    1330.1422     356.9361     298.3176    2862.8769     706.4156
     314    6078.7685     469.1297     473.3971    1573.5732     517.1168     481.4827    1956.8968     607.1722
     315    5845.2612     488.3950     440.7058    1365.7750     337.9554     271.9464    2091.2692     849.2145
     316    5879.2692     364.1329     292.7411    1157.4113     378.6904     316.8481    2542.7627     826.6828
     317    6531.4997     606.4777     495.5648    1217.1607     495.2565     428.5826    2464.7757     823.6816
     318    7804.9259    1131.1563     577.4300    1376.8485     559.5676     585.6125    2939.9939     634.3172
     319    5421.8302     331.4377     302.3867    1170.2627     382.8195     302.6821    2452.3570     479.8844
     320    6869.8868     568.0931     375.3096    1285.0462     361.0206     284.1081    3201.3539     794.9555
     321    7902.2142     530.8250     482.5025    1844.9800     479.6101     369.2748    3112.8162    1082.2056
     322    6620.3078     400.7282     325.0016    1199.5959     460.2099     376.7946    3116.9338     741.0437
     323    6725.0425     440.7406     317.6598    1116.1063     393.1789     376.9740    3250.1083     830.2746
     324    5569.0128     320.5815     247.3201     824.7583     285.1901     290.8355    2800.9835     799.3439
     325    5815.1599     555.4845     399.3461    1272.6587     335.9904     354.0504    2376.2449     521.3848
     326    6159.0328     569.0761     313.8922    1203.1047     281.1185     298.6672    2616.2744     876.8996
     327    6510.5459     308.1674     256.7932    1030.4737     436.0447     397.7633    3292.1852     789.1184
     328    7149.0973     644.8864     623.7485    1450.3649     429.4200     463.4563    2765.9207     771.3005
     329    5355.2333     316.2471     228.7048    1080.4725     298.7008     302.3133    2505.7819     623.0130
     330    6404.1383     458.4354     343.4774    1841.4349     490.2932     358.0360    2079.5883     832.8732
     331    7703.5973     397.1584     595.3305    1400.0230     488.0494     445.0889    3599.8108     778.1363
     332    5936.2383     360.4530     250.0347    1058.7307     362.3825     349.7716    2836.4989     718.3668
     333    6520.0200     684.3687     347.8262    1232.5676     346.9595     373.7052    2822.4337     712.1592
     334    8325.7192     513.9260     633.1881    1778.1435     618.2200     552.1467    3272.5207     957.5742
     335    7506.7186     595.5469     492.4113    1519.1091     492.0554     411.1299    2933.8049    1062.6612
     336    7459.4452     814.6003     525.5398    1448.9592     405.8764     396.8758    3272.5311     595.0626
     337    6545.5358     492.7589     448.6525    1606.8223     394.7673     408.6740    2366.1062     827.7545
     338    6530.4080     347.4596     245.6250     910.4386     469.6171     434.4892    3308.6805     814.0981
     339    7584.0995     687.3265     492.8991    1789.6689     379.0581     379.3354    2826.8452    1028.9663
     340    5253.6296     398.7071     322.2576    1124.3653     525.8846     363.6014    1779.0252     739.7884
     341    5701.1052     324.4996     303.2577    1426.6418     433.1133     420.6967    2067.5700     725.3262
     342    6851.3703     583.8949     479.1916    1732.6894     489.9709     372.0073    2237.0763     956.5398
     343    8743.7239     471.6839     623.9799    1667.4129     563.2278     428.0082    4096.9038     892.5074
     344    6873.4933     817.7786     405.7463    1575.4533     352.0083     328.5527    2868.2970     525.6572
     345    6605.6093     544.0776     410.0689    1357.1848     411.5668     469.8877    2659.7388     753.0847
     346    5486.8374     335.4730     237.0981     991.5572     278.0887     313.6031    2609.6254     721.3920
     347    7635.9618     365.5380     358.6462    2078.7060     446.1410     431.3877    3068.8562     886.6867
     348    7852.9380     421.4116     557.7208    1280.6530     454.2842     515.4329    3771.7352     851.7003
     349    7134.4917     496.3863     341.6469    1310.5027     520.6221     410.3664    3282.7356     772.2316
     350    7703.6625     693.5221     561.4238    1353.1909     400.5805     439.7202    3284.6036     970.6213
     351    7038.6204     480.0095     500.5899    1517.5337     410.9240     503.9054    2840.1980     785.4600
     352    5393.9325     320.0221     240.4449    1035.3800     315.2801     285.8558    2459.1902     737.7594
     353    7081.1109     651.6115     487.3588    1384.9868     488.8943     422.9739    2772.9975     872.2881
     354    4905.7196     350.7466     285.7137    1233.5679     358.0138     269.1220    1705.8597     702.6958
     355    5992.0537     372.5210     272.9452    1256.8185     501.1632     450.0561    2639.1163     499.4334
     356    7702.7878     494.2584     303.0932    1541.5581     414.6024     365.9245    3765.4594     817.8918
     357    8260.1670     406.1243     355.1766    1694.8365     533.5435     374.8603    4100.0857     795.5401
     358    9030.1808     675.3978     645.6624    1909.5507     492.7563     429.5003    4053.1349     824.1784
     359    7549.3825     451.2288     341.9441    1193.6313     507.6330     438.8896    3760.3315     855.7242
     360    7910.1521     381.0406     482.4915    1504.5946     548.8006     469.7760    3703.6888     819.7600
     361    8676.9540     572.4327     473.0884    1640.1799     557.6460     434.1910    3836.5446    1162.8714
     362    7417.5270     352.2050     283.0080    1552.0393     433.7434     470.5164    3497.7690     828.2460
     363    8125.1269     584.0677     505.1125    1786.9725     394.2289     430.7093    3305.3884    1118.6476
     364    7428.0485     468.7329     343.8194    1604.7262     373.7756     365.3076    3442.9659     828.7211
     365    8740.6730     728.7119     510.1598    1706.0558     535.2116     369.3831    4066.9990     824.1517
     366    6443.3317     481.1955     343.1444    1260.6316     438.0374     354.7074    2765.1348     800.4806
     367    7466.8988     465.3923     482.4779    1400.3351     475.2283     366.1793    3265.9582    1011.3277
     368    6071.9569     328.3701     362.4890    1170.4596     388.9271     325.0424    2907.1920     589.4768
     369    6097.0586     603.8580     438.7011    1331.8504     392.0413     357.4948    2464.9582     508.1548
     370    6810.5065     327.6754     278.6135    1519.1191     658.0644     456.9019    2849.8266     720.3055
     371    6984.1943     396.7683     291.6631    1640.0099     514.9608     428.6941    3058.0385     654.0596
     372    7952.3219     405.8673     513.7210    1598.4215     464.4689     399.2732    3484.8988    1085.6711
     373    6098.8959     622.8295     477.7934     975.1580     273.7986     242.6615    2536.4192     970.2356
     374    7052.3004     706.6607     464.5488    1696.1267     448.0468     383.9194    2601.4061     751.5920
     375    7723.5690     348.8837     309.1227    1256.8695     695.4500     513.5879    3618.8359     980.8192
     376    7630.7152     662.6526     691.8522    1401.6070     399.2018     302.5218    3333.2045     839.6755
     377    5766.4826     416.0189     294.7437     965.1528     383.7669     339.3803    2693.6118     673.8081
     378    5947.5828     527.5460     313.2740    1312.2378     386.5493     388.2166    2381.8264     637.9327
     379    6331.1018     626.0203     479.7132    1544.6705     356.5551     359.8560    2203.3685     760.9181
     380    7839.4028     665.7350     393.9219    1419.5329     779.8917     461.7853    3295.5181     823.0178
     381    6724.9001     675.3074     461.1663    1684.1467     517.4666     394.1676    2126.7872     865.8583
     382    7815.1911     579.8510     442.9137    1727.0896     540.9697     509.6037    3131.3442     883.4192
     383    8234.9252     796.0638     528.1507    2017.4756     593.7163     593.9092    2888.3706     817.2389
     384    8402.7936     466.4411     589.3251    1851.5404     362.7647     323.1425    3724.6976    1084.8823
     385    7316.5592     460.8245     377.3947    1439.7561     367.6323     325.6377    3585.3157     759.9981
     386    7218.8750     685.5085     411.6810    1463.7235     588.1610     457.1227    2885.4759     727.2025
     387    7863.0273     542.3182     463.2823    1501.7939     540.0398     511.3092    3283.5383    1020.7456
     388    8378.4402     569.9244     376.6463    1745.0391     684.0425     550.0156    3542.5521     910.2202
     389    8448.2144     523.4642     489.9625    1630.6308     627.3304     475.2648    3564.2619    1137.2999
     390    8659.5426     469.9884     538.7201    1859.6925     528.1769     413.1630    3628.4763    1221.3255
     391    8346.0191     501.9884     514.0514    1888.7958     582.4637     498.7909    3356.1361    1003.7928
     392    7888.5662     493.5143     471.4991    1796.5205     578.5222     499.5728    3085.6251     963.3122
     393    8973.5090     566.8041     520.0873    1705.9575     601.8643     533.5231    3839.6385    1205.6341
     394    7541.2493     454.0174     366.5830    1398.5608     482.2983     436.4453    3446.5269     956.8176
     395    5616.7908     357.3195     299.2836    1230.2976     411.8725     390.9990    2205.9161     721.1025
     396    8123.6837     459.8392     480.9094    1854.0336     651.2718     530.3270    3181.7234     965.5792
     397    8205.2369     567.1733     463.3380    1468.4851     606.2542     457.3088    3667.7561     974.9213
     398    4843.2624     397.3481     248.7087     817.7204     337.5195     332.2844    2232.9081     476.7731
     399    4961.5906     414.8158     296.5755     935.6384     328.8321     279.4309    2102.6225     603.6754
     400    6681.4602     753.8435     503.4424    1193.9815     402.3732     340.3413    2761.6284     725.8499
     401    7143.7464     697.6626     529.7410    1704.0070     459.2561     425.0767    2416.0159     911.9872
     402    7538.2883     588.1831     572.6559    1669.8437     434.3732     321.6787    3251.3032     700.2503
     403    9600.7716     546.6612     536.4545    1999.9265     634.5798     547.6458    4106.1296    1229.3742
     404    7796.2766     395.9968     415.2546    1578.6320     543.9479     551.5091    3364.8993     946.0369
     405    9374.9967     497.8013     732.9381    1925.6066     487.3438     364.1952    4004.3349    1362.7768
     406    7749.9784     569.7629     460.6638    1443.9657     445.4560     335.9967    3653.6294     840.5038
     407    6893.2510     485.0356     414.9314    1050.4552     462.2787     419.1407    3244.1351     817.2744
     408    7569.4002     368.1453     425.6394    1741.3143     629.6219     498.6732    3243.1809     662.8251
     409    7568.7907     438.7668     550.0008    1520.7178     533.6391     581.6310    3119.5183     824.5169
     410    6364.5523     356.5983     304.3772    1294.8656     537.5799     463.2116    2508.8107     899.1090
     411    4887.2130     334.3251     245.2961     869.8117     420.0112     359.5164    2116.4652     541.7871
     412    8083.1050     653.4953     481.8945    1581.5005     500.8011     412.7555    3374.2438    1078.4142
     413    9149.7185     447.2290     490.0013    1875.2739     661.0940     542.7593    4004.6047    1128.7563
     414    7174.3726     692.1898     578.1828    1341.0673     339.0906     368.6498    3035.4344     819.7579
     415    8779.8456     603.2276     551.4095    1788.5070     548.5162     479.9742    3673.0172    1135.1940
     416    7406.6921     554.0413     387.3038    1548.9057     518.8651     362.0659    3135.8947     899.6156
     417    6438.6199     315.4773     271.0987    1217.2102     501.8861     429.1994    2982.8715     720.8766
     418    8117.2519     895.5479     745.4772    1812.8598     423.0957     359.9161    3101.6279     778.7272
     419    8764.1911     572.1662     502.3181    1823.9432     625.7236     511.4103    3665.3283    1063.3013
     420    7185.8319     455.2030     412.4338    1626.3222     525.6974     470.3485    2786.8530     908.9740
     421    9028.0226     564.9308     535.1026    1734.1662     603.4079     544.3940    3941.2957    1104.7255
     422    6411.9289     555.4507     376.1538    1070.7422     289.4734     309.1612    2927.2386     883.7090
     423    5495.2882     313.2038     313.6826    1219.6126     397.6251     414.4019    2148.5578     688.2044
     424    7808.0413     355.2765     287.8077    1939.4475     494.0007     429.7216    3656.8413     644.9460
     425    6192.7411     781.4487     547.4015    1107.4910     411.6091     431.4391    2105.9607     807.3909
     426    6200.6781     401.5854     452.3035    1248.2792     569.7057     494.0786    2156.9270     877.7988
     427    6980.1452     347.9429     331.1100    1602.5043     613.2377     437.8629    2755.5241     891.9633
     428    7795.0461     494.8058     476.1325    1925.5701     505.9181     440.4237    3170.9782     781.2177
     429    7272.2032     682.3030     429.9611    1419.3401     492.8242     395.5479    3163.4840     688.7429
     430    8374.0787     536.0143     455.5473    1694.7759     574.5629     527.3437    3671.6071     914.2275
     431    8413.0809     553.6532     524.4057    1753.2418     600.4509     493.2292    3462.7572    1025.3430
     432    6734.3099     711.8025     467.0055    1306.0987     392.6239     321.3255    2982.7963     552.6576
     433    5779.1580     382.4626     293.0970    1055.6633     448.2896     421.9952    2518.3481     659.3022
     434    7721.8271     527.0170     361.7302    1363.3600     572.5587     514.2416    3475.5219     907.3977
     435    7145.3162     576.1999     402.3176    1791.9280     550.5798     538.7907    2326.5967     958.9035
     436    8427.4271     588.2390     563.5215    1785.1318     628.9236     472.7602    3252.2859    1136.5652
     437    8250.7793     534.0682     494.5032    1870.4937     520.4660     458.6758    3329.1664    1043.4060
     438    8605.4020     496.0787     505.9328    1809.0181     614.9035     485.0674    3663.6103    1030.7911
     439    8074.9486     492.7736     562.1864    1770.3207     513.9782     438.2723    3335.7814     961.6361
     440    8082.3527     580.0113     447.9297    1691.0125     558.4981     562.7317    3382.8068     859.3626
     441    8065.2122     568.9818     509.6623    1287.8060     619.8387     527.1784    3465.3604    1086.3848
     442    5493.1756     311.5611     262.5963    1145.7465     452.4012     421.4245    2167.3622     732.0839
     443    6288.6801     486.2144     527.7403    1287.4349     478.3439     437.7042    2579.1777     492.0645
     444    5898.1942     388.6700     329.7916    1257.3617     577.1658     440.7142    2061.1821     843.3087
     445    5592.7136     375.3659     337.4782    1002.3890     408.5113     344.4171    2415.3774     709.1748
     446    8508.8492     501.4916     510.4252    1521.0548     585.7311     511.2980    3758.3071    1120.5414
     447    8202.2052     566.4071     528.5003    1686.0919     616.8266     433.6932    3275.9456    1094.7406
     448    8062.9009     586.1490     506.5730    1311.3719     511.7810     430.6044    3580.5402    1135.8814
     449    8112.0280     448.2394     494.7612    1676.7500     498.4273     528.9677    3506.3038     958.5786
     450    7693.9619     592.0407     504.9855    1582.8584     459.9677     415.7055    3133.0380    1005.3660
     451    7836.4607     524.5468     422.3967    1507.0704     524.2356     443.7235    3419.5211     994.9666
     452    6712.0591     483.2756     459.6942    1511.5655     443.1890     399.5399    2631.0395     783.7554
     453    7217.2504     447.6328     364.2044    1429.6429     602.9850     467.3797    3142.0291     763.3766
     454    8064.1374     614.5341     455.8696    1492.2320     551.1065     415.5209    3386.3073    1148.5670
     455    8792.5970     640.5900     493.7501    1910.2965     612.7124     461.5970    3562.5073    1111.1437
     456    6895.0835     526.2330     355.7300    1334.8403     488.9361     431.2877    2920.6203     837.4360
     457    7714.4367     556.4905     408.3581    1436.6232     509.0377     460.7498    3355.7158     987.4616
     458    8027.2327     629.2830     547.9016    1635.0906     510.1274     440.0810    3254.1592    1010.5899
     459    8143.4381     495.6910     480.8718    1701.2054     615.3155     518.5235    3447.0081     884.8228
     460    8251.3054     473.5996     673.0954    1667.8960     424.6197     438.2436    3772.7201     801.1311
     461    6929.5362     865.9405     423.6952    1212.3254     591.6528     560.4538    2623.7277     651.7409
     462    7412.1688     542.4738     449.3005    1294.2198     500.5767     497.0191    3187.8202     940.7586
     463    7659.6097     462.8607     402.4753    1576.9249     572.2374     476.9219    3330.3648     837.8247
     464    7358.8218     654.5428     442.9645    1526.3028     507.2927     434.8755    2811.4407     981.4027
     465    6402.8193     397.5470     394.8221    1210.9306     464.2899     419.0356    2789.8200     726.3743
     466    8514.2344     459.7993     549.8340    1780.9413     556.3435     452.0868    3651.4028    1063.8268
     467    7312.6541     826.8466     492.8037    1575.6446     459.1360     449.0935    2680.7538     828.3759
     468    5877.0930     415.5284     433.3451    1390.7287     392.7753     288.7810    2178.5861     777.3484
     469    7715.0058     667.1006     676.0003    1684.5711     499.7431     388.9505    2872.9850     925.6551
     470    8308.1658     858.0923     572.0086    1644.1096     579.1871     450.3648    3280.7203     923.6831
     471    8497.9437     775.2731     573.2791    1840.9746     619.3728     541.2875    3320.9366     826.8200
     472    9007.2662     542.4480     440.5941    2336.4772     571.4998     621.4474    3705.1339     789.6658
     473    7147.8537     657.7066     484.2506    1896.0648     567.4886     447.9134    2116.0781     978.3517
     474    5825.9220     315.5931     256.1474    1420.1533     532.8105     451.7016    2011.2908     838.2255
     475    8031.1331     505.1330     487.1389    1639.3986     534.5662     462.3544    3420.5568     981.9851
     476    7336.8783     587.9749     399.5596    1651.5200     489.3009     454.0124    2912.4310     842.0794
     477    6663.2177     460.9141     428.4596    1170.7908     435.5954     329.9857    2962.4943     874.9778
     478    8313.6266     621.4383     499.7421    1654.9618     551.3249     455.1451    3375.5371    1155.4774
     479    7538.6310     638.6718     534.2174    1632.3896     534.1455     521.3718    2861.5671     816.2677
     480    8587.7460     797.0755     562.9510    2050.7631     595.8563     529.9948    3418.0546     633.0507
     481    5861.4151     394.5108     388.5327    1147.3495     484.5949     403.5547    2140.5705     902.3022
     482    7774.2608     402.6101     394.6657    1467.8025     593.1290     487.7451    3512.6045     915.7040
     483    5581.8572     452.4479     351.6351     939.0972     366.7641     341.4429    2417.6611     712.8088
     484    6931.6290     476.2637     324.6560    1262.0912     486.5385     393.1024    3255.2679     733.7094
     485    7255.4125     469.8669     433.8126    1405.7258     604.1787     441.2107    2973.2417     927.3760
     486    6504.0706     478.2039     327.9098    1244.2662     363.2351     275.8130    3082.6877     731.9548
     487    8059.6101     551.7544     566.6748    1688.5663     475.8667     431.5987    3272.3743    1072.7749
     488    7373.7582     380.9697     314.8568    1357.2071     553.7127     518.8534    3431.7957     816.3627
     489    6152.3517     392.3185     355.6127    1537.0487     367.1420     358.3671    2608.9677     532.8950
     490    6301.6091     582.7459     457.1303    1525.1019     370.3110     344.9976    2231.9813     789.3411
     491    8869.0836     566.2041     538.7568    1605.7643     617.7298     501.2568    3889.0904    1150.2814
     492    6994.1777     489.5821     421.1269    1057.3028     608.0029     520.0904    2919.6743     978.3984
     493    6572.0292     629.2728     421.8187    1006.6402     581.8446     516.4696    2821.1815     594.8018
     494    6946.5153     541.6666     577.3436    1448.9217     580.2075     558.8332    2364.5968     874.9460
     495    6674.3819     350.8174     381.0537    1686.5116     445.8596     399.3651    2847.6711     563.1033
     496    6211.4576     339.9458     295.5653    1465.5921     489.7955     444.2103    2559.2096     617.1389
     497    8296.7012     482.6019     491.9590    1648.6703     590.3795     538.1222    3575.5364     969.4319
     498    7956.7399     613.7496     449.9073    1665.8046     559.2675     434.3458    3225.0563    1008.6089
     499    7770.7142     572.4279     500.6769    1556.0095     507.9450     408.6786    3196.8062    1028.1701
     500    8738.6556     525.4804     567.3812    1888.8952     624.4572     519.9019    3566.5780    1045.9618
